MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
7389011,172061299,07/25/2017,07/25/2017,12:29:00,07/25/2017,12:29:00,211,,,425 PEACHTREE HILLS AVE NE,0630,2303,,1,Day,Tue,24,LARCENY-NON VEHICLE,Peachtree Hills,B,-84.373109999999997,33.818759999999997
7389012,172061312,07/25/2017,07/25/2017,08:15:00,07/25/2017,12:30:00,504,,,600 MEANS ST NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Marietta Street Artery,E,-84.407309999999995,33.774509999999999
7389013,172061322,07/25/2017,07/25/2017,12:46:00,07/25/2017,13:00:00,603,,205,465 BOULEVARD NE,0430,1315,10,1,Day,Tue,26,AGG ASSAULT,Old Fourth Ward,M,-84.371799999999993,33.767049999999998
7389014,172061331,07/25/2017,07/25/2017,12:48:00,07/25/2017,13:00:00,412,,12201,1371 KIMBERLY WAY SW,0420,1315K,,1,Day,Tue,26,AGG ASSAULT,Ashley Courts,P,-84.523150000000001,33.717709999999997
7389015,172061337,07/25/2017,07/25/2017,01:00:00,07/25/2017,12:49:00,414,E,65,3390 FAIRBURN RD SW;,0640,2305,,1,Morn,Tue,20,LARCENY-FROM VEHICLE,Ben Hill,P,-84.523769999999999,33.663899999999998
7389016,172061353,07/25/2017,07/24/2017,17:30:00,07/25/2017,11:30:00,604,,412,315 TANNER ST SE,0710,2404,,1,Unk,Tue,20,AUTO THEFT,Sweet Auburn,M,-84.376949999999994,33.753549999999997
7389017,172061382,07/25/2017,07/19/2017,12:00:00,07/25/2017,12:00:00,304,,,811 HANK AARON DR,0640,2305,,1,Unk,Unk,26,LARCENY-FROM VEHICLE,Summerhill,V,-84.389049999999997,33.732030000000002
7389018,172061383,07/25/2017,07/25/2017,13:00:00,07/25/2017,13:10:00,410,,,2674 CAMPBELLTON RD SW,0630,2303,,1,Day,Tue,7,LARCENY-NON VEHICLE,Campbellton Road,R,-84.475679999999997,33.702089999999998
7389019,172061422,07/25/2017,07/25/2017,13:20:00,07/25/2017,13:40:00,414,,O241,3390 FAIRBURN RD SW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Ben Hill,P,-84.523769999999999,33.663899999999998
7389020,172061556,07/25/2017,07/25/2017,07:00:00,07/25/2017,14:25:00,403,,C,1197 OAKLAND LN SW,0521,2204,,1,Day,Tue,20,BURGLARY-RESIDENCE,Oakland City,S,-84.427260000000004,33.719650000000001
7389021,172061582,07/25/2017,07/25/2017,06:00:00,07/25/2017,15:00:00,505,,,SPRING ST NW / NORTH AVE NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Downtown,M,-84.388840000000002,33.771239999999999
7389022,172061608,07/25/2017,07/25/2017,15:00:00,07/25/2017,15:04:00,110,,,1509 MARY GEORGE AVE NW,0670,2308,,1,Eve,Tue,20,LARCENY-NON VEHICLE,Carver Hills,G,-84.458870000000005,33.802280000000003
7389023,172061626,07/25/2017,07/25/2017,15:00:00,07/25/2017,16:30:00,501,,,375 18TH ST NW,0630,2303,10,1,Eve,Tue,99,LARCENY-NON VEHICLE,Atlantic Station,E,-84.399209999999997,33.793030000000002
7389024,172061780,07/25/2017,07/25/2017,16:00:00,07/25/2017,16:15:00,409,,,2020 CAMPBELLTON RD SW,0720,2424,20,1,Eve,Tue,5,AUTO THEFT,Adams Park,R,-84.457449999999994,33.706530000000001
7389025,172061807,07/25/2017,07/25/2017,16:00:00,07/25/2017,16:30:00,408,,,1278 CAHABA DR SW,0521,2204,,1,Eve,Tue,20,BURGLARY-RESIDENCE,Venetian Hills,S,-84.448070000000001,33.719810000000003
7389026,172061829,07/25/2017,07/25/2017,16:00:00,07/25/2017,16:30:00,509,,,477 PEACHTREE ST NE,0430,1315,10,2,Eve,Tue,13,AGG ASSAULT,Downtown,M,-84.385239999999996,33.76764
7389027,172061886,07/25/2017,07/25/2017,16:40:00,07/25/2017,16:40:00,213,,,2165 CHESHIRE BRIDGE RD NE,0630,2303,10,1,Eve,Tue,21,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.353470000000002,33.813409999999998
7389028,172061939,07/25/2017,07/25/2017,07:30:00,07/25/2017,18:00:00,509,,,121 LINDEN AVE NE,0640,2305,,1,Day,Tue,99,LARCENY-FROM VEHICLE,Downtown,M,-84.383219999999994,33.76952
7389029,172062029,07/25/2017,07/25/2017,17:18:00,07/25/2017,17:24:00,409,,,2930 CASCADE RD SW,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Cascade Heights,I,-84.483540000000005,33.719749999999998
7389030,172062082,07/25/2017,07/25/2017,17:26:00,07/25/2017,17:54:00,503,,,21 PEACHTREE PL NW,0630,2303,10,1,Eve,Tue,,LARCENY-NON VEHICLE,Midtown,E,-84.388009999999994,33.780909999999999
7389031,172062097,07/25/2017,07/25/2017,13:00:00,07/25/2017,15:20:00,508,,,275 BAKER ST NW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Downtown,M,-84.395679999999999,33.762059999999998
7389032,172062143,07/25/2017,07/25/2017,18:00:00,07/25/2017,18:20:00,203,,,2345 ADAMS DR NW,0640,2305,,1,Eve,Tue,99,LARCENY-FROM VEHICLE,Bolton,D,-84.453329999999994,33.818809999999999
7389033,172062292,07/25/2017,07/25/2017,08:00:00,07/26/2017,08:30:00,605,,,351 CONNALLY ST SE,0410,1314,,1,Unk,Tue,,AGG ASSAULT,Capitol Gateway,V,-84.381659999999997,33.745260000000002
7389034,172062364,07/25/2017,07/25/2017,17:20:00,07/25/2017,19:18:00,208,,,3232 PEACHTREE RD NE,0640,2305,,1,Eve,Tue,,LARCENY-FROM VEHICLE,North Buckhead,B,-84.371369999999999,33.843730000000001
7389035,172062398,07/25/2017,07/20/2017,21:00:00,07/20/2017,23:00:00,612,,,1130 FAYETTEVILLE RD SE,0640,2305,,1,Eve,Thu,20,LARCENY-FROM VEHICLE,East Atlanta,W,-84.327169999999995,33.723529999999997
7389036,172062416,07/25/2017,07/24/2017,19:25:00,07/24/2017,20:29:00,210,,,3393 PEACHTREE RD NE @Multiple,0630,2303,10,3,Eve,Mon,8,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
7389037,172062440,07/25/2017,07/25/2017,18:30:00,07/25/2017,20:45:00,502,,,500 10TH ST NE @BELTLINE BUSINESS,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,,E,-84.369219999999999,33.782229999999998
7389038,172062511,07/25/2017,07/25/2017,19:00:00,07/25/2017,21:05:00,414,,,3760 PRINCETON LAKES PKWY SW,0710,2404,,1,Eve,Tue,18,AUTO THEFT,Princeton Lakes,P,-84.510509999999996,33.658059999999999
7389039,172062533,07/25/2017,07/25/2017,21:10:00,07/25/2017,21:39:00,405,,,2800 MARTIN L KING JR DR SW,0311,1204,,1,Eve,Tue,26,ROBBERY-PEDESTRIAN,Harland Terrace,I,-84.478920000000002,33.753149999999998
7389040,172062612,07/25/2017,07/25/2017,22:20:00,07/25/2017,22:32:00,114,APT,2E,3804 MARTIN L KING JR DR SW,0440,1399,,2,Eve,Tue,26,AGG ASSAULT,Old Gordon,H,-84.513220000000004,33.767969999999998
7389041,172062653,07/26/2017,07/25/2017,23:00:00,07/26/2017,00:30:00,611,,,326 MORGAN PL SE,0315,1207,,1,Morn,Tue,20,ROBBERY-RESIDENCE,East Lake,O,-84.291399999999996,33.743699999999997
7389042,172062719,07/25/2017,07/25/2017,23:20:00,07/25/2017,23:32:00,212,,1310,2115 PIEDMONT RD NE,0670,2308,,1,Morn,Tue,26,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.366590000000002,33.812739999999998
7389043,172062776,07/26/2017,07/24/2017,22:00:00,07/26/2017,00:40:00,414,,,3577 MEADOWRIDGE DR SW,0640,2305,,1,Unk,Unk,20,LARCENY-FROM VEHICLE,Brentwood,P,-84.505679999999998,33.67353
7389044,172068001,07/25/2017,07/24/2017,23:30:00,07/24/2017,23:50:00,703,,,7700 SPINE RD,0690,2399,,1,Morn,Mon,1,LARCENY-NON VEHICLE,,,-84.441919999999996,33.639969999999998
7389045,172068048,07/25/2017,07/24/2017,10:00:00,07/24/2017,10:30:00,706,,,6000 NORTH TERMINAL PKWY,0690,2399,,1,Day,Mon,1,LARCENY-NON VEHICLE,,,-84.447699999999998,33.641840000000002
7389046,172070018,07/26/2017,07/25/2017,22:30:00,07/26/2017,00:05:00,604,,,21 DANIEL ST SE,0640,2305,,1,Morn,Tue,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.371260000000007,33.753660000000004
7389047,172070020,07/26/2017,07/26/2017,00:05:00,07/26/2017,00:07:00,204,,,2109 DEFOORS FERRY RD NW,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,,C,-84.425370000000001,33.812579999999997
7389048,172070047,07/26/2017,07/25/2017,22:05:00,07/26/2017,00:16:00,501,,,420 14TH ST NW,0640,2305,,2,Morn,Tue,18,LARCENY-FROM VEHICLE,Home Park,E,-84.400859999999994,33.78593
7389049,172070161,07/26/2017,07/26/2017,01:00:00,07/26/2017,01:07:00,310,,,151 CLEVELAND AVE SW,0710,2404,,1,Morn,Wed,,AUTO THEFT,Browns Mill Park,Z,-84.394220000000004,33.681480000000001
7389050,172070182,07/26/2017,07/26/2017,01:00:00,07/26/2017,01:20:00,212,,1279,1925 MONROE DR NE,0420,1315K,,1,Morn,Wed,26,AGG ASSAULT,Piedmont Heights,F,-84.375060000000005,33.80856
7389051,172070253,07/26/2017,07/26/2017,02:00:00,07/26/2017,02:08:00,113,,410,1212 JAMES JACKSON PKWY NW,0311,1204,,1,Morn,Wed,26,ROBBERY-PEDESTRIAN,Monroe Heights,G,-84.474159999999998,33.793329999999997
7389052,172070391,07/26/2017,07/26/2017,03:38:00,07/26/2017,03:40:00,114,,,3385 DONALD LEE HOLLOWELL PKWY NW,0650,2304,10,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Atlanta Industrial Park,G,-84.497569999999996,33.79224
7389053,172070397,07/26/2017,07/26/2017,03:30:00,07/26/2017,03:44:00,612,,,1181 MCPHERSON AVE SE,0710,2404,20,1,Morn,Wed,23,AUTO THEFT,East Atlanta,W,-84.348789999999994,33.742989999999999
7389054,172070406,07/26/2017,07/26/2017,03:30:00,07/26/2017,03:53:00,607,,,1079 AVONDALE AVE SE,0640,2305,,1,Morn,Wed,20,LARCENY-FROM VEHICLE,Boulevard Heights,W,-84.362849999999995,33.72533
7389055,172070408,07/26/2017,07/26/2017,03:57:00,07/26/2017,04:05:00,402,,,1177 LEE ST SW,0690,2399,,1,Morn,Wed,7,LARCENY-NON VEHICLE,Oakland City,S,-84.422579999999996,33.723050000000001
7389056,172070490,07/26/2017,07/26/2017,05:10:00,07/26/2017,05:13:00,114,,,432 CAMROSE WAY NW,0420,1315K,10,1,Morn,Wed,20,AGG ASSAULT,Fairburn Heights,H,-84.506249999999994,33.767020000000002
7389057,172070509,07/26/2017,07/25/2017,17:00:00,07/26/2017,05:37:00,112,,,824 HARWELL RD NW,0710,2404,,1,Morn,Tue,21,AUTO THEFT,Collier Heights,I,-84.495249999999999,33.777920000000002
7389058,172070535,07/26/2017,07/25/2017,18:30:00,07/26/2017,05:50:00,110,,,1500 MARIETTA RD NW,0650,2304,,1,Morn,Wed,,LARCENY-FROM VEHICLE,Rockdale,G,-84.436859999999996,33.788899999999998
7389059,172070562,07/26/2017,07/25/2017,18:30:00,07/26/2017,06:43:00,209,,,1 QUEEN VICTORIA PL NE,0640,2305,,2,Morn,Wed,18,LARCENY-FROM VEHICLE,East Chastain Park,B,-84.383439999999993,33.870130000000003
7389060,172070629,07/26/2017,07/25/2017,22:15:00,07/26/2017,07:30:00,608,,,356 FERGUSON ST NE,0710,2404,,1,Morn,Wed,13,AUTO THEFT,Candler Park,N,-84.343500000000006,33.763950000000001
7389061,172070633,07/26/2017,07/26/2017,05:00:00,07/26/2017,07:30:00,203,,,1242 BOOTH ST NW,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.418080000000003,33.7883
7389062,172070635,07/26/2017,07/25/2017,08:35:00,07/26/2017,07:41:00,507,,G12,445 MARKHAM ST SW,0630,2303,,1,Unk,Tue,18,LARCENY-NON VEHICLE,Castleberry Hill,M,-84.401499999999999,33.75385
7389063,172070651,07/26/2017,07/25/2017,18:00:00,07/26/2017,07:30:00,501,,,1031 STATE ST NW,0640,2305,,2,Morn,Wed,13,LARCENY-FROM VEHICLE,Home Park,E,-84.398539999999997,33.782899999999998
7389064,172070668,07/26/2017,07/25/2017,19:00:00,07/26/2017,08:00:00,402,,,1471 ALLEGHENY ST SW,0511,2202,,1,Morn,Wed,20,BURGLARY-RESIDENCE,West End,T,-84.435739999999996,33.73527
7389065,172070679,07/26/2017,07/25/2017,22:00:00,07/26/2017,08:00:00,409,,A,2020 CAMPBELLTON RD SW,0720,2424A,,1,Morn,Wed,18,AUTO THEFT,Adams Park,R,-84.457449999999994,33.706530000000001
7389066,172070684,07/26/2017,07/25/2017,18:50:00,07/26/2017,08:00:00,208,,3-202,3560 PIEDMONT RD NE,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.379490000000004,33.851199999999999
7389067,172070747,07/26/2017,07/25/2017,16:00:00,07/26/2017,05:00:00,204,,,1221 CROSS CREEK PKWY NW,0710,2404,,1,Eve,Tue,18,AUTO THEFT,Cross Creek,C,-84.427890000000005,33.82085
7389068,172070751,07/26/2017,07/25/2017,20:00:00,07/26/2017,08:00:00,603,,,522 MORGAN ST NE,0710,2404,,1,Morn,Wed,13,AUTO THEFT,Old Fourth Ward,M,-84.370220000000003,33.769129999999997
7389069,172070761,07/26/2017,07/26/2017,01:00:00,07/26/2017,08:42:00,109,,,748 COMMODORE DR NW,0710,2404,,1,Morn,Wed,20,AUTO THEFT,Center Hill,J,-84.459280000000007,33.772590000000001
7389070,172070781,07/26/2017,07/26/2017,01:00:00,07/26/2017,08:00:00,308,,139,430 THOMASVILLE BLVD SE,0650,2304,,1,Morn,Wed,26,LARCENY-FROM VEHICLE,Thomasville Heights,Z,-84.358670000000004,33.706069999999997
7389071,172070783,07/26/2017,07/26/2017,05:00:00,07/26/2017,05:30:00,309,,,809 CLEVELAND AVE SW,0670,2308,,1,Morn,Wed,5,LARCENY-NON VEHICLE,Perkerson,X,-84.415620000000004,33.68177
7389072,172070806,07/26/2017,07/26/2017,09:00:00,07/26/2017,09:05:00,402,,,1166 RALPH D ABERNATHY BLVD SW,0620,2302,10,1,Day,Wed,,LARCENY-NON VEHICLE,West End,T,-84.425880000000006,33.73818
7389073,172070837,07/26/2017,07/25/2017,19:00:00,07/26/2017,09:00:00,313,,,3645 ZIP INDUSTRIAL BLVD SE,0690,2399,,1,Morn,Wed,19,LARCENY-NON VEHICLE,Blair Villa/Poole Creek,Z,-84.386229999999998,33.657200000000003
7389074,172070839,07/26/2017,07/26/2017,08:40:00,07/26/2017,08:44:00,414,,206,3890 REDWINE RD SW,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.512460000000004,33.661200000000001
7389075,172070861,07/26/2017,07/25/2017,18:50:00,07/26/2017,09:35:00,609,,,1250 CAROLINE ST NE,0690,2399,,1,Morn,Wed,18,LARCENY-NON VEHICLE,Edgewood,O,-84.347880000000004,33.758589999999998
7389076,172070871,07/26/2017,07/26/2017,08:30:00,07/26/2017,09:39:00,601,,,790 PONCE DE LEON AVE NE,0640,2305,,2,Day,Wed,18,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.361490000000003,33.774000000000001
7389077,172070892,07/26/2017,07/26/2017,08:45:00,07/26/2017,09:10:00,610,,,2328 1ST AVE NE,0690,2399,,1,Day,Wed,13,LARCENY-NON VEHICLE,Kirkwood,O,-84.311189999999996,33.754289999999997
7389078,172070926,07/26/2017,07/26/2017,10:04:00,07/26/2017,10:04:00,304,,,584 MARTIN ST SE,0640,2305,,1,Day,Wed,20,LARCENY-FROM VEHICLE,Summerhill,V,-84.383849999999995,33.738790000000002
7389079,172070936,07/26/2017,07/25/2017,20:30:00,07/26/2017,10:00:00,213,,,1445 MONROE DR NE,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.363439999999997,33.793849999999999
7389080,172070954,07/26/2017,07/22/2017,23:00:00,07/22/2017,23:59:00,508,,,30 IVAN ALLEN JR BLVD NW,0440,1399,,1,Morn,Sat,3,AGG ASSAULT,Downtown,M,-84.388400000000004,33.76444
7389081,172070960,07/26/2017,07/21/2017,19:00:00,07/25/2017,08:00:00,603,,700,700 CITYSCAPE PLZ NE,0660,2317,,1,Unk,Unk,20,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.378749999999997,33.770780000000002
7389082,172070991,07/26/2017,07/26/2017,10:10:00,07/26/2017,10:40:00,509,,,420 COURTLAND ST NE,0420,1315K,10,1,Day,Wed,4,AGG ASSAULT,Downtown,M,-84.384429999999995,33.766120000000001
7389083,172070998,07/26/2017,07/25/2017,15:30:00,07/26/2017,07:30:00,203,,,2353 BOLTON RD NW,0650,2304,,1,Unk,Tue,18,LARCENY-FROM VEHICLE,Bolton,D,-84.460570000000004,33.819740000000003
7389084,172070999,07/26/2017,07/23/2017,15:00:00,07/25/2017,14:00:00,212,,,2115 MONROE DR NE,0512,2203,,1,Unk,Unk,19,BURGLARY-NONRES,Piedmont Heights,F,-84.371300000000005,33.810070000000003
7389085,172071004,07/26/2017,06/15/2017,08:00:00,07/23/2017,12:30:00,313,,,3885 JONESBORO RD SE @HOME DEPOT,0630,2303,,1,Unk,Unk,24,LARCENY-NON VEHICLE,South River Gardens,Z,-84.365840000000006,33.648829999999997
7389086,172071024,07/26/2017,07/26/2017,10:50:00,07/26/2017,11:00:00,107,,,1598 DONALD LEE HOLLOWELL PKWY NW,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,Grove Park,J,-84.440600000000003,33.77167
7389087,172071127,07/26/2017,07/25/2017,19:21:00,07/26/2017,11:42:00,307,,POOL,2000 LAKEWOOD AVE SE,0522,2205,,1,Unk,Wed,31,BURGLARY-NONRES,Lakewood Heights,Y,-84.387249999999995,33.700870000000002
7389088,172071133,07/26/2017,07/20/2017,10:43:00,07/26/2017,11:44:00,411,,,2841 GREENBRIAR PKWY SW @Multiple,0630,2303,,1,Unk,Unk,24,LARCENY-NON VEHICLE,Greenbriar,R,-84.497730000000004,33.686770000000003
7389089,172071136,07/26/2017,07/26/2017,11:45:00,07/26/2017,11:55:00,403,,,1053 CASCADE AVE SW,0680,2307,,1,Day,Wed,7,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.445549999999997,33.726529999999997
7389090,172071161,07/26/2017,07/21/2017,07:00:00,07/26/2017,09:00:00,503,,1322,60 11TH ST NE,0670,2308,,1,Unk,Unk,,LARCENY-NON VEHICLE,Midtown,E,-84.385580000000004,33.783340000000003
7389091,172071163,07/26/2017,07/26/2017,11:59:00,07/26/2017,14:00:00,512,,,124 BROAD ST SW,0420,1315K,20,1,Day,Wed,,AGG ASSAULT,Downtown,M,-84.393720000000002,33.751089999999998
7389092,172071196,07/26/2017,06/09/2017,20:00:00,07/25/2017,19:00:00,308,,233,630 NEW TOWN CIR SE,0690,2399,,1,Unk,Unk,26,LARCENY-NON VEHICLE,Thomasville Heights,Z,-84.363299999999995,33.70655
7389093,172071199,07/26/2017,07/26/2017,12:12:00,07/26/2017,12:12:00,211,,,2525 PIEDMONT RD NE @HOME DEPOT,0630,2303,10,1,Day,Wed,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365210000000005,33.823999999999998
7389094,172071200,07/26/2017,06/01/2008,08:00:00,07/31/2008,08:00:00,403,,,1687 KENMORE ST SW,0210,1103,,1,Unk,Unk,,RAPE,Cascade Avenue/Road,S,-84.443039999999996,33.726880000000001
7389095,172071215,07/26/2017,07/26/2017,12:01:00,07/26/2017,12:28:00,508,,,126 CARNEGIE WAY NW,0670,2308,,1,Day,Wed,30,LARCENY-NON VEHICLE,Downtown,M,-84.388440000000003,33.757739999999998
7389096,172071230,07/26/2017,07/24/2017,11:00:00,07/24/2017,11:30:00,502,,,1374 W PEACHTREE ST NW @CENTER STAGE THEATRE,0670,2308,,1,Day,Mon,,LARCENY-NON VEHICLE,Midtown,E,-84.388350000000003,33.792140000000003
7389097,172071256,07/26/2017,07/26/2017,07:00:00,07/26/2017,12:15:00,306,,,1910 MURPHY AVE SW,0640,2305,,1,Day,Wed,24,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.426460000000006,33.702509999999997
7389098,172071298,07/26/2017,07/21/2017,20:58:00,07/21/2017,20:58:00,311,,,2720 METROPOLITAN PKWY SW,0630,2303,,1,Eve,Fri,24,LARCENY-NON VEHICLE,Hammond Park,X,-84.407200000000003,33.680669999999999
7389099,172071361,07/26/2017,07/25/2017,22:00:00,07/26/2017,11:30:00,410,,14,2014 PLAZA LN SW,0640,2305,,1,Morn,Wed,26,LARCENY-FROM VEHICLE,Campbellton Road,R,-84.454560000000001,33.705269999999999
7389100,172071370,07/26/2017,07/26/2017,13:15:00,07/26/2017,13:20:00,306,,,1765 CAHOON ST SW,0720,2424,,1,Day,Wed,,AUTO THEFT,Sylvan Hills,X,-84.411289999999994,33.707709999999999
7389101,172071390,07/26/2017,07/26/2017,06:00:00,07/26/2017,13:20:00,503,,,1093 PEACHTREE ST NE,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,Midtown,E,-84.382630000000006,33.784480000000002
7389102,172071415,07/26/2017,07/26/2017,09:00:00,07/26/2017,13:00:00,102,APT,105,814 MAGNOLIA WAY NW,0511,2202,,1,Day,Wed,,BURGLARY-RESIDENCE,Vine City,L,-84.414190000000005,33.758049999999997
7389103,172071442,07/26/2017,07/26/2017,09:00:00,07/26/2017,13:00:00,107,,,688 S ELIZABETH PL NW,0511,2202,,1,Day,Wed,,BURGLARY-RESIDENCE,Grove Park,J,-84.447890000000001,33.773850000000003
7389104,172071446,07/26/2017,07/25/2017,17:00:00,07/25/2017,17:30:00,407,,,3766 BRANCH DR SW,0710,2404,,1,Eve,Tue,20,AUTO THEFT,Fairburn Road/Wisteria Lane,H,-84.511650000000003,33.749459999999999
7389105,172071449,07/26/2017,07/26/2017,11:00:00,07/26/2017,13:30:00,512,,,275 PRYOR ST SW,0690,2399,,1,Day,Wed,13,LARCENY-NON VEHICLE,Downtown,M,-84.394149999999996,33.74747
7389106,172071491,07/26/2017,07/17/2017,14:00:00,07/23/2017,20:00:00,305,,,125 MILTON AVE,0690,2399,,1,Unk,Unk,,LARCENY-NON VEHICLE,Chosewood Park,Y,-84.385050000000007,33.72157
7389107,172071517,07/26/2017,07/26/2017,14:00:00,07/26/2017,15:00:00,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,0630,2303,10,1,Day,Wed,12,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.354669999999999,33.773400000000002
7389108,172071546,07/26/2017,07/26/2017,15:22:00,07/26/2017,17:00:00,612,,,200 HOWARD ST SE,0430,1315,,2,Eve,Wed,20,AGG ASSAULT,Kirkwood,O,-84.322999999999993,33.747619999999998
7389109,172071558,07/26/2017,07/26/2017,14:30:00,07/26/2017,14:30:00,403,,,1125 CASCADE CIR SW,0690,2399,,1,Day,Wed,99,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.450130000000001,33.725180000000002
7389110,172071577,07/26/2017,07/26/2017,10:00:00,07/26/2017,14:30:00,110,,,2265 PERRY BLVD NW @ARCHER HEIGHTS APTS,0522,2205,,1,Day,Wed,5,BURGLARY-NONRES,Scotts Crossing,G,-84.464160000000007,33.805950000000003
7389111,172071593,07/26/2017,07/26/2017,11:40:00,07/26/2017,14:45:00,104,APT,6102,965 SELLS AVE SW,0511,2202,,1,Day,Wed,,BURGLARY-RESIDENCE,Harris Chiles,T,-84.419740000000004,33.745460000000001
7389112,172071595,07/26/2017,07/26/2017,11:00:00,07/26/2017,11:15:00,210,,,3393 PEACHTREE RD NE,0630,2303,,1,Day,Wed,24,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
7389113,172071606,07/26/2017,07/26/2017,14:30:00,07/26/2017,15:30:00,102,APT,33,513 MAGNOLIA ST NW,0710,2404,,1,Eve,Wed,20,AUTO THEFT,Vine City,L,-84.40419,33.758130000000001
7389114,172071626,07/26/2017,07/25/2017,21:00:00,07/26/2017,09:30:00,113,,B417,2591 ETHERIDGE DR NW,0650,2304,,1,Morn,Wed,20,LARCENY-FROM VEHICLE,Carey Park,G,-84.472920000000002,33.7881
7389115,172071651,07/26/2017,07/26/2017,15:00:00,07/26/2017,15:22:00,114,,,574 BOLTON RD NW,0670,2308,,1,Eve,Wed,20,LARCENY-NON VEHICLE,Carroll Heights,H,-84.508759999999995,33.770099999999999
7389116,172071683,07/26/2017,07/25/2017,13:00:00,07/25/2017,18:00:00,203,,,2212 PARKVIEW LN NW,0640,2305,,1,Eve,Tue,20,LARCENY-FROM VEHICLE,Bolton,D,-84.464740000000006,33.816659999999999
7389117,172071695,07/26/2017,07/26/2017,07:00:00,07/26/2017,14:00:00,404,,,763 CASCADE AVE SW,0511,2202,,1,Day,Wed,20,BURGLARY-RESIDENCE,Westview,T,-84.4375,33.734830000000002
7389118,172071698,07/26/2017,07/26/2017,08:00:00,07/26/2017,08:02:00,610,,,1989 HOSEA L WILLIAMS DR SE,0670,2308,,1,Day,Wed,23,LARCENY-NON VEHICLE,Kirkwood,O,-84.322730000000007,33.750839999999997
7389119,172071706,07/26/2017,07/26/2017,09:30:00,07/26/2017,16:00:00,412,,,4485 CAMPBELLTON RD SW,0640,2305,,1,Day,Wed,23,LARCENY-FROM VEHICLE,,P,-84.534959999999998,33.696350000000002
7389120,172071756,07/26/2017,07/26/2017,16:00:00,07/26/2017,17:00:00,106,,,336 JOSEPH E LOWERY BLVD NW,0410,1314,10,1,Eve,Wed,23,AGG ASSAULT,Bankhead,K,-84.417869999999994,33.763829999999999
7389121,172071763,07/26/2017,07/26/2017,16:01:00,07/26/2017,16:01:00,409,,P-12,3131 CAMPBELLTON RD SW,0512,2203,,1,Eve,Wed,24,BURGLARY-NONRES,Southwest,R,-84.492339999999999,33.691490000000002
7389122,172071785,07/26/2017,07/26/2017,15:00:00,07/26/2017,16:00:00,204,,1338,1185 COLLIER RD NW,0640,2305,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,,C,-84.425250000000005,33.811369999999997
7389123,172071788,07/26/2017,07/24/2017,22:00:00,07/25/2017,08:00:00,104,,,1705 MARTIN L KING JR DR NW,0511,2202,,1,Morn,Tue,20,BURGLARY-RESIDENCE,Mozley Park,K,-84.442939999999993,33.751620000000003
7389124,172071798,07/26/2017,07/25/2017,08:30:00,07/25/2017,17:15:00,509,,,225 PEACHTREE ST. NE,0660,2317,,1,Day,Tue,99,LARCENY-NON VEHICLE,Downtown,M,-84.387029999999996,33.760159999999999
7389125,172071808,07/26/2017,07/26/2017,05:30:00,07/26/2017,16:30:00,503,,,990 JUNIPER ST NE,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,Midtown,E,-84.382499999999993,33.781750000000002
7389126,172071848,07/26/2017,07/26/2017,16:10:00,07/26/2017,16:15:00,503,,,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,0630,2303,10,1,Eve,Wed,,LARCENY-NON VEHICLE,Midtown,E,-84.387469999999993,33.780140000000003
